context_variant,model,instance,test_file,test_case,num_assert_calls,oracle_methods_used,has_trycatch_assert,assert_calls,note,execution_result,llm_detected_errors,bump_bc_errors,matched_errors,missed_errors,new_errors,match_count,miss_count,new_count,error_type
Class,Qwen3-coder,BBC06,BBC06U255Test.java,test_handleSubmit,1,assertTrue,False,assertTrue(logger instanceof org.apache.logging.log4j.Logger) [L11],,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U260Test.java,test_handleRequest,14,assertTrue|fail,True,"assertTrue(true) [L14] ;; fail(msg=""Unexpected exception during logging: "" + e.getMessage()) [L16] ;; assertTrue(true) [L22] ;; fail(msg=""Unexpected exception during logging: "" + e.getMessage()) [L24] ;; assertTrue(true) [L30] ;; fail(msg=""Unexpected exception during logging: "" + e.getMessage()) [L32] ;; assertTrue(true) [L39] ;; fail(msg=""Unexpected exception during logging: "" + e.getMessage()) [L41] ;; assertTrue(true) [L48] ;; fail(msg=""Unexpected exception during logging: "" + e.getMessage()) [L50] ;; assertTrue(true) [L57] ;; fail(msg=""Unexpected exception during logging: "" + e.getMessage()) [L59] ;; assertTrue(true) [L66] ;; fail(msg=""Unexpected exception during logging: "" + e.getMessage()) [L68]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U265Test.java,test_handleRequest,4,assertTrue|fail,True,"fail(msg=""Unexpected IOException during close: "" + e.getMessage()) [L36] ;; assertTrue(outputStream.size() > 0) [L41] ;; fail(msg=""Wrong exception type caught: "" + e.getClass().getName()) [L50] ;; fail(msg=""Failed to close stream properly: "" + e.getMessage()) [L66]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U266Test.java,test_handleRequest,0,,False,,no explicit assertion in this test method,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U270Test.java,test_initWebApplicationContext,2,assertNotNull|assertTrue,False,assertNotNull(logger) [L13] ;; assertTrue(true) [L22],,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U275Test.java,test_handleRequest,2,assertEquals|fail,True,"assertEquals(""sign-on"", result) [L16] ;; fail(msg=""Unexpected exception: "" + e.getMessage()) [L18]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U276Test.java,test_handleAuthorization,3,assertNotNull|assertTrue|fail,True,"assertNotNull(logger) [L11] ;; assertTrue(result.startsWith(""redirect:"")) [L16] ;; fail(msg=""Unexpected exception: "" + e.getClass().getName() + "": "" + e.getMessage()) [L18]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U278Test.java,test_executeGithubRequest,4,assertNotNull|assertTrue|fail,True,"assertNotNull(logger | msg=""Logger should be initialized"") [L21] ;; fail(msg=""Expected exception due to null access token"") [L33] ;; assertTrue(cause instanceof RuntimeException || cause instanceof NullPointerException | msg=""Expected runtime exception when calling with null token"") [L36] ;; fail(msg=""Unexpected exception during test execution: "" + e.getMessage()) [L41]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U27Test.java,test_listWordRecordingsPendingPeerReview,6,assertNotNull|assertTrue|fail,True,"assertNotNull(logger | msg=""Logger should not be null"") [L19] ;; assertTrue(logger instanceof Logger | msg=""Logger should be an instance of Logger"") [L22] ;; assertTrue(true | msg=""Logging operations should succeed"") [L31] ;; fail(msg=""Logging should not throw exceptions but threw: "" + e.getClass().getName() + "": "" + e.getMessage()) [L33] ;; assertTrue(true | msg=""Specific log messages should execute without exception"") [L47] ;; fail(msg=""Specific log messages should not cause exceptions but threw: "" + e.getClass().getName() + "": "" + e.getMessage()) [L49]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U280Test.java,test_handleCallback,3,assertNotNull|assertTrue|fail,True,"assertNotNull(logger) [L11] ;; assertTrue(true) [L30] ;; fail(msg=""Logging operations failed with exception: "" + e.getMessage()) [L32]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U282Test.java,test_handleCallback,1,assertTrue,False,assertTrue(true) [L30],,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U283Test.java,test_handleRequest,3,assertNotNull|assertTrue|fail,True,"assertNotNull(logger) [L11] ;; fail(msg=""Logging failed with exception: "" + e.getMessage()) [L17] ;; assertTrue(true) [L20]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U285Test.java,test_handleGetRequest,2,assertEquals|assertTrue,True,"assertEquals(""sign-on-web3"", result) [L32] ;; assertTrue(baos.toString().contains(""handleGetRequest"")) [L37]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U286Test.java,test_handleRequest,2,assertEquals|assertNotNull,False,"assertEquals(""welcome"", result) [L18] ;; assertNotNull(logger) [L22]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U28Test.java,test_uploadAudioPeerReview,12,assertNotNull|assertTrue|fail,True,"assertNotNull(ex) [L53] ;; assertTrue(Integer.parseInt(approvedCount) >= 0) [L54] ;; assertNotNull(audioContributionEvent) [L55] ;; assertNotNull(audioContributionEventGson) [L56] ;; assertNotNull(audioContributionEventGsonId) [L57] ;; assertNotNull(audioPeerReviewEventGson) [L58] ;; assertNotNull(contributor) [L59] ;; assertNotNull(jsonResponse) [L60] ;; assertTrue(Integer.parseInt(notApprovedCount) >= 0) [L61] ;; assertNotNull(providerIdGoogle) [L62] ;; assertNotNull(requestBody) [L63] ;; fail(msg=""Unexpected exception occurred: "" + e.getMessage()) [L66]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U32Test.java,test_handlePostRequest,0,,False,,no explicit assertion in this test method,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U33Test.java,test_getLetterSoundCorrespondences,3,assertEquals|assertNotNull|assertTrue,False,"assertTrue(isLoggerInfoEnabled | msg=""Logger should have info level enabled"") [L21] ;; assertNotNull(jsonResponse | msg=""jsonResponse should not be null"") [L22] ;; assertEquals(""[]"", jsonResponse | msg=""jsonResponse should match expected value"") [L23]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U35Test.java,test_handleGetRequest,2,assertNotNull|assertTrue,False,assertNotNull(logger) [L13] ;; assertTrue(true) [L24],,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U43Test.java,test_refreshStoryBooksJSONArray,1,fail,True,"fail(msg=""Unexpected exception thrown: "" + e.getMessage()) [L13]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U4Test.java,test_handleUploadCsvRequest,2,assertNotNull|assertTrue,False,assertNotNull(logger) [L13] ;; assertTrue(true) [L39],,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U5Test.java,test_handleUploadCsvRequest,4,assertNotNull|assertTrue|fail,True,"assertNotNull(logger) [L15] ;; assertTrue(true) [L21] ;; fail(msg=""Logger methods should not throw exceptions but got: "" + e.getClass().getName()) [L23] ;; assertTrue(true) [L44]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U61Test.java,test_getLettersFromCsvBackup_emptyFile,2,assertNotNull|assertTrue,False,assertNotNull(result) [L62] ;; assertTrue(result.isEmpty()) [L63],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,Qwen3-coder,BBC06,BBC06U61Test.java,test_getLettersFromCsvBackup_fileNotFound,2,assertNotNull|assertTrue,False,assertNotNull(result) [L79] ;; assertTrue(result.isEmpty()) [L80],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,Qwen3-coder,BBC06,BBC06U61Test.java,test_getLettersFromCsvBackup_malformedUsageCount,5,assertEquals|assertFalse|assertNotNull,False,"assertNotNull(result) [L97] ;; assertEquals(1, result.size()) [L98] ;; assertEquals(""a"", result.get(0).getText()) [L99] ;; assertFalse(result.get(0).isDiacritic()) [L100] ;; assertEquals(Integer.valueOf(0), result.get(0).getUsageCount()) [L101]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U61Test.java,test_getLettersFromCsvBackup_nominal,8,assertEquals|assertFalse|assertNotNull|assertTrue,False,"assertNotNull(result) [L35] ;; assertEquals(2, result.size()) [L36] ;; assertEquals(""a"", result.get(0).getText()) [L37] ;; assertFalse(result.get(0).isDiacritic()) [L38] ;; assertEquals(Integer.valueOf(100), result.get(0).getUsageCount()) [L39] ;; assertEquals(""á"", result.get(1).getText()) [L40] ;; assertTrue(result.get(1).isDiacritic()) [L41] ;; assertEquals(Integer.valueOf(50), result.get(1).getUsageCount()) [L42]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,Qwen3-coder,BBC06,BBC06U63Test.java,test_extractSoundType_withBlankValue_returnsNull,1,assertNull,False,assertNull(result) [L43],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,Qwen3-coder,BBC06,BBC06U63Test.java,test_extractSoundType_withInvalidEnumValue_returnsNullAndLogsError,1,assertNull,False,assertNull(result) [L33],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,Qwen3-coder,BBC06,BBC06U63Test.java,test_extractSoundType_withNullValue_returnsNull,1,assertNull,False,assertNull(result) [L52],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,Qwen3-coder,BBC06,BBC06U63Test.java,test_extractSoundType_withValidEnumValue_returnsCorrectEnum,2,assertEquals|assertNotNull,False,"assertNotNull(result) [L20] ;; assertEquals(SoundType.CONSONANT, result) [L21]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U65Test.java,test_toSound_emptySoundType,2,assertEquals|assertNull,False,"assertEquals(1, records.size()) [L72] ;; assertNull(sound.getSoundType()) [L76]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,Qwen3-coder,BBC06,BBC06U65Test.java,test_toSound_invalidSoundType_logsErrorAndReturnsNullForSoundType,3,assertEquals|assertNotNull|assertNull,False,"assertEquals(1, records.size()) [L90] ;; assertNotNull(sound) [L93] ;; assertNull(sound.getSoundType()) [L94]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,Qwen3-coder,BBC06,BBC06U65Test.java,test_toSound_nominalCase,7,assertEquals|assertFalse|assertNotNull,False,"assertEquals(1, records.size()) [L30] ;; assertNotNull(sound) [L34] ;; assertEquals(""a"", sound.getValueIpa()) [L35] ;; assertEquals(""a"", sound.getValueSampa()) [L36] ;; assertFalse(sound.isDiacritic()) [L37] ;; assertEquals(SoundType.CONSONANT, sound.getSoundType()) [L38] ;; assertEquals(Integer.valueOf(5), sound.getUsageCount()) [L39]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,Qwen3-coder,BBC06,BBC06U65Test.java,test_toSound_withDiacriticTrue,3,assertEquals|assertTrue,False,"assertEquals(1, records.size()) [L53] ;; assertTrue(sound.isDiacritic()) [L57] ;; assertEquals(SoundType.VOWEL, sound.getSoundType()) [L58]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U66Test.java,test_performDatabaseContentImport,2,assertNotNull|assertTrue,False,assertNotNull(logger) [L11] ;; assertTrue(logger instanceof org.apache.logging.log4j.Logger) [L14],,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Class,Qwen3-coder,BBC06,BBC06U69Test.java,test_extractChapterReferencesFromTableOfContentsFileNcx,4,assertEquals|assertNotNull,False,"assertNotNull(result | msg=""Result should not be null"") [L48] ;; assertEquals(2, result.size() | msg=""Should extract exactly 2 chapter references"") [L49] ;; assertEquals(""1.xhtml"", result.get(0) | msg=""First chapter reference should be '1.xhtml'"") [L50] ;; assertEquals(""2.xhtml"", result.get(1) | msg=""Second chapter reference should be '2.xhtml'"") [L51]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,Qwen3-coder,BBC06,BBC06U69Test.java,test_extractChapterReferencesFromTableOfContentsFileNcx_emptyFile,2,assertNotNull|assertTrue,False,"assertNotNull(result | msg=""Result should not be null"") [L64] ;; assertTrue(result.isEmpty() | msg=""Result should be empty for empty file"") [L65]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Class,Qwen3-coder,BBC06,BBC06U69Test.java,test_extractChapterReferencesFromTableOfContentsFileNcx_invalidXml,2,assertNotNull|assertTrue,False,"assertNotNull(result | msg=""Result should not be null even with invalid XML"") [L80] ;; assertTrue(result.isEmpty() | msg=""Result should be empty when parsing fails"") [L81]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
