model,context_variant,bump_id,file_name,output_token,input_token
GPT4o,method,BBC36,BBC36U246Test_prompt.txt,631,1275
GPT4o,method,BBC36,BBC36U247Test_prompt.txt,427,1619
GPT4o,method,BBC36,BBC36U248Test_prompt.txt,364,1303
GPT4o,method,BBC36,BBC36U249Test_prompt.txt,456,1036
GPT4o,method,BBC36,BBC36U24Test_prompt.txt,709,1825
GPT4o,method,BBC36,BBC36U250Test_prompt.txt,617,1905
GPT4o,method,BBC36,BBC36U251Test_prompt.txt,577,1768
GPT4o,method,BBC36,BBC36U252Test_prompt.txt,522,1036
GPT4o,method,BBC36,BBC36U253Test_prompt.txt,467,1016
GPT4o,method,BBC36,BBC36U254Test_prompt.txt,470,1038
GPT4o,method,BBC36,BBC36U255Test_prompt.txt,594,1423
GPT4o,method,BBC36,BBC36U256Test_prompt.txt,259,2207
GPT4o,method,BBC36,BBC36U257Test_prompt.txt,473,1537
GPT4o,method,BBC36,BBC36U258Test_prompt.txt,615,2218
GPT4o,method,BBC36,BBC36U259Test_prompt.txt,838,2015
GPT4o,method,BBC36,BBC36U25Test_prompt.txt,896,2560
GPT4o,method,BBC36,BBC36U260Test_prompt.txt,586,1460
GPT4o,method,BBC36,BBC36U261Test_prompt.txt,408,1340
GPT4o,method,BBC36,BBC36U262Test_prompt.txt,894,1340
GPT4o,method,BBC36,BBC36U263Test_prompt.txt,444,1340
GPT4o,method,BBC36,BBC36U264Test_prompt.txt,520,1280
GPT4o,method,BBC36,BBC36U265Test_prompt.txt,530,1412
GPT4o,method,BBC36,BBC36U266Test_prompt.txt,272,1170
GPT4o,method,BBC36,BBC36U267Test_prompt.txt,475,903
GPT4o,method,BBC36,BBC36U268Test_prompt.txt,479,1088
GPT4o,method,BBC36,BBC36U269Test_prompt.txt,264,948
GPT4o,method,BBC36,BBC36U26Test_prompt.txt,724,2018
GPT4o,method,BBC36,BBC36U270Test_prompt.txt,647,1048
GPT4o,method,BBC36,BBC36U271Test_prompt.txt,118,893
GPT4o,method,BBC36,BBC36U272Test_prompt.txt,256,1303
GPT4o,method,BBC36,BBC36U273Test_prompt.txt,636,2288
GPT4o,method,BBC36,BBC36U274Test_prompt.txt,284,1330
GPT4o,method,BBC36,BBC36U275Test_prompt.txt,798,2365
GPT4o,method,BBC36,BBC36U276Test_prompt.txt,306,1363
GPT4o,method,BBC36,BBC36U277Test_prompt.txt,944,1990
GPT4o,method,BBC36,BBC36U278Test_prompt.txt,544,1307
GPT4o,method,BBC36,BBC36U279Test_prompt.txt,906,1737
GPT4o,method,BBC36,BBC36U27Test_prompt.txt,673,2308
GPT4o,method,BBC36,BBC36U280Test_prompt.txt,257,907
GPT4o,method,BBC36,BBC36U281Test_prompt.txt,110,882
GPT4o,method,BBC36,BBC36U284Test_prompt.txt,392,1234
GPT4o,method,BBC36,BBC36U285Test_prompt.txt,561,1034
GPT4o,method,BBC36,BBC36U28Test_prompt.txt,652,1765
GPT4o,method,BBC36,BBC36U29Test_prompt.txt,746,1873
GPT4o,method,BBC36,BBC36U2Test_prompt.txt,971,2977
GPT4o,method,BBC36,BBC36U30Test_prompt.txt,751,1743
GPT4o,method,BBC36,BBC36U31Test_prompt.txt,736,1993
GPT4o,method,BBC36,BBC36U32Test_prompt.txt,579,1169
GPT4o,method,BBC36,BBC36U33Test_prompt.txt,677,2319
GPT4o,method,BBC36,BBC36U34Test_prompt.txt,717,1779
GPT4o,method,BBC36,BBC36U35Test_prompt.txt,666,1996
GPT4o,method,BBC36,BBC36U3Test_prompt.txt,268,2823
GPT4o,method,BBC36,BBC36U41Test_prompt.txt,197,1387
GPT4o,method,BBC36,BBC36U42Test_prompt.txt,242,893
GPT4o,method,BBC36,BBC36U43Test_prompt.txt,554,1695
GPT4o,method,BBC36,BBC36U44Test_prompt.txt,676,1454
GPT4o,method,BBC36,BBC36U45Test_prompt.txt,506,1485
GPT4o,method,BBC36,BBC36U46Test_prompt.txt,455,1232
GPT4o,method,BBC36,BBC36U47Test_prompt.txt,799,1670
GPT4o,method,BBC36,BBC36U48Test_prompt.txt,666,1529
GPT4o,method,BBC36,BBC36U49Test_prompt.txt,392,1082
GPT4o,method,BBC36,BBC36U4Test_prompt.txt,968,2097
GPT4o,method,BBC36,BBC36U50Test_prompt.txt,473,1992
GPT4o,method,BBC36,BBC36U54Test_prompt.txt,649,1923
GPT4o,method,BBC36,BBC36U55Test_prompt.txt,499,1717
GPT4o,method,BBC36,BBC36U56Test_prompt.txt,433,2129
GPT4o,method,BBC36,BBC36U57Test_prompt.txt,604,1347
GPT4o,method,BBC36,BBC36U58Test_prompt.txt,578,1642
GPT4o,method,BBC36,BBC36U59Test_prompt.txt,680,1440
GPT4o,method,BBC36,BBC36U5Test_prompt.txt,642,2971
GPT4o,method,BBC36,BBC36U60Test_prompt.txt,500,2184
GPT4o,method,BBC36,BBC36U61Test_prompt.txt,426,2120
GPT4o,method,BBC36,BBC36U62Test_prompt.txt,448,4916
GPT4o,method,BBC36,BBC36U63Test_prompt.txt,579,1851
GPT4o,method,BBC36,BBC36U64Test_prompt.txt,454,3703
GPT4o,method,BBC36,BBC36U65Test_prompt.txt,375,2427
GPT4o,method,BBC36,BBC36U66Test_prompt.txt,462,4066
GPT4o,method,BBC36,BBC36U67Test_prompt.txt,494,1200
GPT4o,method,BBC36,BBC36U68Test_prompt.txt,718,1938
GPT4o,method,BBC36,BBC36U69Test_prompt.txt,576,1395
GPT4o,method,BBC36,BBC36U6Test_prompt.txt,309,1175
GPT4o,method,BBC36,BBC36U70Test_prompt.txt,605,1394
GPT4o,method,BBC36,BBC36U71Test_prompt.txt,633,4223
GPT4o,method,BBC36,BBC36U72Test_prompt.txt,804,1204
GPT4o,method,BBC36,BBC36U73Test_prompt.txt,955,2021
GPT4o,method,BBC36,BBC36U7Test_prompt.txt,409,1067
GPT4o,method,BBC36,BBC36U8Test_prompt.txt,440,1064
GPT4o,method,BBC36,BBC36U9Test_prompt.txt,421,1060
GPT4o,method,BBC41,BBC41U16Test_prompt.txt,145,894
GPT4o,method,BBC41,BBC41U17Test_prompt.txt,219,893
GPT4o,method,BBC41,BBC41U18Test_prompt.txt,159,893
GPT4o,method,BBC41,BBC41U19Test_prompt.txt,136,902
GPT4o,method,BBC41,BBC41U20Test_prompt.txt,131,896
GPT4o,method,BBC41,BBC41U21Test_prompt.txt,221,896
GPT4o,method,BBC41,BBC41U22Test_prompt.txt,189,902
GPT4o,method,BBC41,BBC41U23Test_prompt.txt,132,894
GPT4o,method,BBC41,BBC41U24Test_prompt.txt,143,901
GPT4o,method,BBC41,BBC41U25Test_prompt.txt,177,906
GPT4o,method,BBC41,BBC41U26Test_prompt.txt,147,904
GPT4o,method,BBC41,BBC41U27Test_prompt.txt,140,896
GPT4o,method,BBC42,BBC42U0Test_prompt.txt,426,972
GPT4o,method,BBC42,BBC42U14Test_prompt.txt,273,1068
GPT4o,method,BBC42,BBC42U15Test_prompt.txt,294,1061
GPT4o,method,BBC42,BBC42U19Test_prompt.txt,758,1012
GPT4o,method,BBC42,BBC42U1Test_prompt.txt,492,1019
GPT4o,method,BBC42,BBC42U20Test_prompt.txt,428,1362
GPT4o,method,BBC42,BBC42U2Test_prompt.txt,598,1284
GPT4o,method,BBC42,BBC42U3Test_prompt.txt,663,1267
GPT4o,method,BBC42,BBC42U4Test_prompt.txt,400,1064
GPT4o,method,BBC42,BBC42U5Test_prompt.txt,787,1733
GPT4o,method,BBC42,BBC42U6Test_prompt.txt,361,1088
GPT4o,method,BBC42,BBC42U7Test_prompt.txt,258,1029
GPT4o,method,BBC42,BBC42U8Test_prompt.txt,491,1158
GPT4o,method,BBC44,BBC44U0Test_prompt.txt,214,943
GPT4o,method,BBC44,BBC44U1Test_prompt.txt,154,945
GPT4o,method,BBC44,BBC44U2Test_prompt.txt,391,949
GPT4o,method,BBC44,BBC44U3Test_prompt.txt,360,1108
GPT4o,method,BBC44,BBC44U4Test_prompt.txt,226,939
GPT4o,method,BBC44,BBC44U5Test_prompt.txt,483,1198
GPT4o,method,BBC44,BBC44U6Test_prompt.txt,347,955
GPT4o,method,BBC45,BBC45U0Test_prompt.txt,175,888
GPT4o,method,BBC45,BBC45U10Test_prompt.txt,308,1023
GPT4o,method,BBC45,BBC45U11Test_prompt.txt,751,1361
GPT4o,method,BBC45,BBC45U12Test_prompt.txt,505,1108
GPT4o,method,BBC45,BBC45U13Test_prompt.txt,326,1821
GPT4o,method,BBC45,BBC45U14Test_prompt.txt,624,1080
GPT4o,method,BBC45,BBC45U15Test_prompt.txt,366,1087
GPT4o,method,BBC45,BBC45U16Test_prompt.txt,415,1001
GPT4o,method,BBC45,BBC45U17Test_prompt.txt,367,1059
GPT4o,method,BBC45,BBC45U18Test_prompt.txt,213,1042
GPT4o,method,BBC45,BBC45U19Test_prompt.txt,352,1127
GPT4o,method,BBC45,BBC45U1Test_prompt.txt,117,876
GPT4o,method,BBC45,BBC45U20Test_prompt.txt,444,988
GPT4o,method,BBC45,BBC45U21Test_prompt.txt,417,1009
GPT4o,method,BBC45,BBC45U22Test_prompt.txt,360,1113
GPT4o,method,BBC45,BBC45U23Test_prompt.txt,265,1093
GPT4o,method,BBC45,BBC45U24Test_prompt.txt,603,1133
GPT4o,method,BBC45,BBC45U25Test_prompt.txt,385,1137
GPT4o,method,BBC45,BBC45U26Test_prompt.txt,361,1200
GPT4o,method,BBC45,BBC45U27Test_prompt.txt,483,962
GPT4o,method,BBC45,BBC45U28Test_prompt.txt,605,1156
GPT4o,method,BBC45,BBC45U29Test_prompt.txt,333,1212
GPT4o,method,BBC45,BBC45U2Test_prompt.txt,171,886
GPT4o,method,BBC45,BBC45U30Test_prompt.txt,327,1051
GPT4o,method,BBC45,BBC45U31Test_prompt.txt,569,1031
GPT4o,method,BBC45,BBC45U32Test_prompt.txt,213,1058
GPT4o,method,BBC45,BBC45U33Test_prompt.txt,353,1133
GPT4o,method,BBC45,BBC45U34Test_prompt.txt,442,1108
GPT4o,method,BBC45,BBC45U36Test_prompt.txt,410,980
GPT4o,method,BBC45,BBC45U37Test_prompt.txt,333,1016
GPT4o,method,BBC45,BBC45U38Test_prompt.txt,231,971
GPT4o,method,BBC45,BBC45U39Test_prompt.txt,377,987
GPT4o,method,BBC45,BBC45U3Test_prompt.txt,114,868
GPT4o,method,BBC45,BBC45U4Test_prompt.txt,242,898
GPT4o,method,BBC45,BBC45U5Test_prompt.txt,479,1200
GPT4o,method,BBC45,BBC45U6Test_prompt.txt,380,939
GPT4o,method,BBC45,BBC45U7Test_prompt.txt,246,1025
GPT4o,method,BBC45,BBC45U8Test_prompt.txt,421,1041
GPT4o,method,BBC45,BBC45U9Test_prompt.txt,217,1016
GPT4o,method,BBC48,BBC48U117Test_prompt.txt,307,1464
GPT4o,method,BBC48,BBC48U118Test_prompt.txt,658,1000
GPT4o,method,BBC48,BBC48U119Test_prompt.txt,275,880
GPT4o,method,BBC48,BBC48U33Test_prompt.txt,557,979
GPT4o,method,BBC48,BBC48U61Test_prompt.txt,509,1628
GPT4o,method,BBC48,BBC48U62Test_prompt.txt,633,1012
GPT4o,method,BBC48,BBC48U63Test_prompt.txt,255,876
GPT4o,method,BBC48,BBC48U64Test_prompt.txt,432,867
GPT4o,method,BBC48,BBC48U81Test_prompt.txt,229,885
GPT4o,method,BBC48,BBC48U97Test_prompt.txt,285,887
GPT4o,method,BBC49,BBC49U10Test_prompt.txt,177,1060
GPT4o,method,BBC49,BBC49U112Test_prompt.txt,440,1188
GPT4o,method,BBC49,BBC49U113Test_prompt.txt,395,1569
GPT4o,method,BBC49,BBC49U114Test_prompt.txt,494,1021
GPT4o,method,BBC49,BBC49U115Test_prompt.txt,436,984
GPT4o,method,BBC49,BBC49U116Test_prompt.txt,502,1328
GPT4o,method,BBC49,BBC49U117Test_prompt.txt,837,1308
GPT4o,method,BBC49,BBC49U118Test_prompt.txt,483,1270
GPT4o,method,BBC49,BBC49U119Test_prompt.txt,670,1287
GPT4o,method,BBC49,BBC49U11Test_prompt.txt,361,1090
GPT4o,method,BBC49,BBC49U120Test_prompt.txt,437,1109
GPT4o,method,BBC49,BBC49U121Test_prompt.txt,642,1285
GPT4o,method,BBC49,BBC49U122Test_prompt.txt,304,994
GPT4o,method,BBC49,BBC49U123Test_prompt.txt,507,1085
GPT4o,method,BBC49,BBC49U124Test_prompt.txt,464,1057
GPT4o,method,BBC49,BBC49U125Test_prompt.txt,574,1228
GPT4o,method,BBC49,BBC49U126Test_prompt.txt,707,1546
GPT4o,method,BBC49,BBC49U127Test_prompt.txt,266,1026
GPT4o,method,BBC49,BBC49U128Test_prompt.txt,373,2198
GPT4o,method,BBC49,BBC49U129Test_prompt.txt,250,1017
GPT4o,method,BBC49,BBC49U12Test_prompt.txt,399,1051
GPT4o,method,BBC49,BBC49U130Test_prompt.txt,269,910
GPT4o,method,BBC49,BBC49U131Test_prompt.txt,312,946
GPT4o,method,BBC49,BBC49U132Test_prompt.txt,382,950
GPT4o,method,BBC49,BBC49U133Test_prompt.txt,455,1350
GPT4o,method,BBC49,BBC49U134Test_prompt.txt,550,956
GPT4o,method,BBC49,BBC49U135Test_prompt.txt,284,943
GPT4o,method,BBC49,BBC49U136Test_prompt.txt,118,899
GPT4o,method,BBC49,BBC49U137Test_prompt.txt,657,1090
GPT4o,method,BBC49,BBC49U138Test_prompt.txt,1273,1684
GPT4o,method,BBC49,BBC49U139Test_prompt.txt,302,923
GPT4o,method,BBC49,BBC49U13Test_prompt.txt,576,1044
GPT4o,method,BBC49,BBC49U140Test_prompt.txt,136,903
GPT4o,method,BBC49,BBC49U141Test_prompt.txt,600,1282
GPT4o,method,BBC49,BBC49U142Test_prompt.txt,188,899
GPT4o,method,BBC49,BBC49U143Test_prompt.txt,455,1120
GPT4o,method,BBC49,BBC49U144Test_prompt.txt,153,937
GPT4o,method,BBC49,BBC49U145Test_prompt.txt,570,1076
GPT4o,method,BBC49,BBC49U146Test_prompt.txt,415,1377
GPT4o,method,BBC49,BBC49U147Test_prompt.txt,429,1042
GPT4o,method,BBC49,BBC49U148Test_prompt.txt,727,1179
GPT4o,method,BBC49,BBC49U149Test_prompt.txt,485,1225
GPT4o,method,BBC49,BBC49U14Test_prompt.txt,430,1047
GPT4o,method,BBC49,BBC49U150Test_prompt.txt,363,1012
GPT4o,method,BBC49,BBC49U151Test_prompt.txt,649,1157
GPT4o,method,BBC49,BBC49U152Test_prompt.txt,253,940
GPT4o,method,BBC49,BBC49U153Test_prompt.txt,198,952
GPT4o,method,BBC49,BBC49U154Test_prompt.txt,634,1376
GPT4o,method,BBC49,BBC49U155Test_prompt.txt,463,1248
GPT4o,method,BBC49,BBC49U156Test_prompt.txt,196,997
GPT4o,method,BBC49,BBC49U157Test_prompt.txt,591,1425
GPT4o,method,BBC49,BBC49U158Test_prompt.txt,565,1006
GPT4o,method,BBC49,BBC49U159Test_prompt.txt,380,1053
GPT4o,method,BBC49,BBC49U15Test_prompt.txt,222,973
GPT4o,method,BBC49,BBC49U160Test_prompt.txt,493,1600
GPT4o,method,BBC49,BBC49U161Test_prompt.txt,532,1579
GPT4o,method,BBC49,BBC49U162Test_prompt.txt,736,1166
GPT4o,method,BBC49,BBC49U163Test_prompt.txt,434,1698
GPT4o,method,BBC49,BBC49U164Test_prompt.txt,667,1063
GPT4o,method,BBC49,BBC49U165Test_prompt.txt,722,1544
GPT4o,method,BBC49,BBC49U166Test_prompt.txt,518,1044
GPT4o,method,BBC49,BBC49U167Test_prompt.txt,432,1336
GPT4o,method,BBC49,BBC49U168Test_prompt.txt,701,2021
GPT4o,method,BBC49,BBC49U169Test_prompt.txt,356,1019
GPT4o,method,BBC49,BBC49U16Test_prompt.txt,430,1062
GPT4o,method,BBC49,BBC49U170Test_prompt.txt,562,1279
GPT4o,method,BBC49,BBC49U171Test_prompt.txt,393,1044
GPT4o,method,BBC49,BBC49U172Test_prompt.txt,638,1493
GPT4o,method,BBC49,BBC49U173Test_prompt.txt,798,1626
GPT4o,method,BBC49,BBC49U174Test_prompt.txt,742,1172
GPT4o,method,BBC49,BBC49U175Test_prompt.txt,603,2117
GPT4o,method,BBC49,BBC49U176Test_prompt.txt,259,1019
GPT4o,method,BBC49,BBC49U177Test_prompt.txt,309,951
GPT4o,method,BBC49,BBC49U178Test_prompt.txt,363,1022
GPT4o,method,BBC49,BBC49U179Test_prompt.txt,910,2417
GPT4o,method,BBC49,BBC49U17Test_prompt.txt,401,1047
GPT4o,method,BBC49,BBC49U180Test_prompt.txt,252,1019
GPT4o,method,BBC49,BBC49U181Test_prompt.txt,484,1229
GPT4o,method,BBC49,BBC49U182Test_prompt.txt,130,1020
GPT4o,method,BBC49,BBC49U183Test_prompt.txt,455,1044
GPT4o,method,BBC49,BBC49U184Test_prompt.txt,212,1493
GPT4o,method,BBC49,BBC49U185Test_prompt.txt,390,1626
GPT4o,method,BBC49,BBC49U186Test_prompt.txt,374,1153
GPT4o,method,BBC49,BBC49U187Test_prompt.txt,668,2370
GPT4o,method,BBC49,BBC49U188Test_prompt.txt,264,1019
GPT4o,method,BBC49,BBC49U189Test_prompt.txt,515,1044
GPT4o,method,BBC49,BBC49U190Test_prompt.txt,230,962
GPT4o,method,BBC49,BBC49U191Test_prompt.txt,315,1007
GPT4o,method,BBC49,BBC49U192Test_prompt.txt,394,1784
GPT4o,method,BBC49,BBC49U193Test_prompt.txt,311,1019
GPT4o,method,BBC49,BBC49U194Test_prompt.txt,473,1230
GPT4o,method,BBC49,BBC49U195Test_prompt.txt,455,1044
GPT4o,method,BBC49,BBC49U196Test_prompt.txt,415,1493
GPT4o,method,BBC49,BBC49U197Test_prompt.txt,890,1626
GPT4o,method,BBC49,BBC49U198Test_prompt.txt,638,1091
GPT4o,method,BBC49,BBC49U199Test_prompt.txt,900,1586
GPT4o,method,BBC49,BBC49U200Test_prompt.txt,322,1019
GPT4o,method,BBC49,BBC49U201Test_prompt.txt,237,944
GPT4o,method,BBC49,BBC49U202Test_prompt.txt,526,1036
GPT4o,method,BBC49,BBC49U203Test_prompt.txt,219,969
GPT4o,method,BBC49,BBC49U204Test_prompt.txt,593,1386
GPT4o,method,BBC49,BBC49U205Test_prompt.txt,594,1345
GPT4o,method,BBC49,BBC49U206Test_prompt.txt,305,954
GPT4o,method,BBC49,BBC49U207Test_prompt.txt,473,1036
GPT4o,method,BBC49,BBC49U208Test_prompt.txt,498,1037
GPT4o,method,BBC49,BBC49U209Test_prompt.txt,574,1441
GPT4o,method,BBC49,BBC49U210Test_prompt.txt,386,928
GPT4o,method,BBC49,BBC49U211Test_prompt.txt,569,1405
GPT4o,method,BBC49,BBC49U212Test_prompt.txt,602,1688
GPT4o,method,BBC49,BBC49U213Test_prompt.txt,662,1831
GPT4o,method,BBC49,BBC49U214Test_prompt.txt,360,1649
GPT4o,method,BBC49,BBC49U215Test_prompt.txt,594,1850
GPT4o,method,BBC49,BBC49U216Test_prompt.txt,379,1652
GPT4o,method,BBC49,BBC49U217Test_prompt.txt,215,965
GPT4o,method,BBC49,BBC49U218Test_prompt.txt,850,1483
GPT4o,method,BBC49,BBC49U219Test_prompt.txt,640,1258
GPT4o,method,BBC49,BBC49U220Test_prompt.txt,432,1029
GPT4o,method,BBC49,BBC49U221Test_prompt.txt,736,1588
GPT4o,method,BBC49,BBC49U222Test_prompt.txt,334,998
GPT4o,method,BBC49,BBC49U223Test_prompt.txt,353,1092
GPT4o,method,BBC49,BBC49U224Test_prompt.txt,815,1623
GPT4o,method,BBC49,BBC49U225Test_prompt.txt,516,2689
GPT4o,method,BBC49,BBC49U226Test_prompt.txt,335,1104
GPT4o,method,BBC49,BBC49U227Test_prompt.txt,661,1676
GPT4o,method,BBC49,BBC49U228Test_prompt.txt,866,2296
GPT4o,method,BBC49,BBC49U229Test_prompt.txt,327,1652
GPT4o,method,BBC49,BBC49U230Test_prompt.txt,524,1811
GPT4o,method,BBC49,BBC49U231Test_prompt.txt,546,1031
GPT4o,method,BBC49,BBC49U232Test_prompt.txt,603,1601
GPT4o,method,BBC49,BBC49U233Test_prompt.txt,218,969
GPT4o,method,BBC49,BBC49U234Test_prompt.txt,568,6116
GPT4o,method,BBC49,BBC49U235Test_prompt.txt,250,1027
GPT4o,method,BBC49,BBC49U236Test_prompt.txt,852,1283
GPT4o,method,BBC49,BBC49U237Test_prompt.txt,350,1819
GPT4o,method,BBC49,BBC49U238Test_prompt.txt,587,2035
GPT4o,method,BBC49,BBC49U239Test_prompt.txt,523,1044
GPT4o,method,BBC49,BBC49U240Test_prompt.txt,750,1648
GPT4o,method,BBC49,BBC49U241Test_prompt.txt,319,2246
GPT4o,method,BBC49,BBC49U242Test_prompt.txt,328,1051
GPT4o,method,BBC49,BBC49U243Test_prompt.txt,820,1539
GPT4o,method,BBC49,BBC49U244Test_prompt.txt,644,1239
GPT4o,method,BBC49,BBC49U245Test_prompt.txt,550,997
GPT4o,method,BBC49,BBC49U246Test_prompt.txt,350,1303
GPT4o,method,BBC49,BBC49U247Test_prompt.txt,454,1036
GPT4o,method,BBC49,BBC49U248Test_prompt.txt,463,1167
GPT4o,method,BBC49,BBC49U249Test_prompt.txt,322,2213
GPT4o,method,BBC49,BBC49U250Test_prompt.txt,386,1275
GPT4o,method,BBC49,BBC49U251Test_prompt.txt,466,1619
GPT4o,method,BBC49,BBC49U252Test_prompt.txt,691,1303
GPT4o,method,BBC49,BBC49U253Test_prompt.txt,514,1036
GPT4o,method,BBC49,BBC49U254Test_prompt.txt,538,1925
GPT4o,method,BBC49,BBC49U255Test_prompt.txt,327,1795
GPT4o,method,BBC49,BBC49U256Test_prompt.txt,430,1036
GPT4o,method,BBC49,BBC49U257Test_prompt.txt,345,1016
GPT4o,method,BBC49,BBC49U258Test_prompt.txt,499,1038
GPT4o,method,BBC49,BBC49U259Test_prompt.txt,547,1423
GPT4o,method,BBC49,BBC49U25Test_prompt.txt,676,1825
GPT4o,method,BBC49,BBC49U260Test_prompt.txt,271,2207
GPT4o,method,BBC49,BBC49U261Test_prompt.txt,376,1537
GPT4o,method,BBC49,BBC49U262Test_prompt.txt,889,2218
GPT4o,method,BBC49,BBC49U263Test_prompt.txt,986,2015
GPT4o,method,BBC49,BBC49U264Test_prompt.txt,403,1460
GPT4o,method,BBC49,BBC49U265Test_prompt.txt,391,1340
GPT4o,method,BBC49,BBC49U266Test_prompt.txt,374,1340
GPT4o,method,BBC49,BBC49U267Test_prompt.txt,382,1340
GPT4o,method,BBC49,BBC49U268Test_prompt.txt,634,1280
GPT4o,method,BBC49,BBC49U269Test_prompt.txt,209,1484
GPT4o,method,BBC49,BBC49U26Test_prompt.txt,855,2560
GPT4o,method,BBC49,BBC49U270Test_prompt.txt,341,1170
GPT4o,method,BBC49,BBC49U271Test_prompt.txt,280,903
GPT4o,method,BBC49,BBC49U272Test_prompt.txt,342,1088
GPT4o,method,BBC49,BBC49U273Test_prompt.txt,264,948
GPT4o,method,BBC49,BBC49U274Test_prompt.txt,535,1048
GPT4o,method,BBC49,BBC49U275Test_prompt.txt,118,893
GPT4o,method,BBC49,BBC49U276Test_prompt.txt,255,1303
GPT4o,method,BBC49,BBC49U277Test_prompt.txt,736,2288
GPT4o,method,BBC49,BBC49U278Test_prompt.txt,468,1113
GPT4o,method,BBC49,BBC49U279Test_prompt.txt,343,1330
GPT4o,method,BBC49,BBC49U27Test_prompt.txt,739,2018
GPT4o,method,BBC49,BBC49U280Test_prompt.txt,794,2433
GPT4o,method,BBC49,BBC49U281Test_prompt.txt,341,1363
GPT4o,method,BBC49,BBC49U282Test_prompt.txt,712,1990
GPT4o,method,BBC49,BBC49U283Test_prompt.txt,500,1307
GPT4o,method,BBC49,BBC49U284Test_prompt.txt,854,1745
GPT4o,method,BBC49,BBC49U285Test_prompt.txt,159,920
GPT4o,method,BBC49,BBC49U286Test_prompt.txt,110,882
GPT4o,method,BBC49,BBC49U289Test_prompt.txt,400,1234
GPT4o,method,BBC49,BBC49U28Test_prompt.txt,738,2308
GPT4o,method,BBC49,BBC49U290Test_prompt.txt,602,1034
GPT4o,method,BBC49,BBC49U29Test_prompt.txt,694,1765
GPT4o,method,BBC49,BBC49U2Test_prompt.txt,942,2099
GPT4o,method,BBC49,BBC49U30Test_prompt.txt,792,1887
GPT4o,method,BBC49,BBC49U31Test_prompt.txt,797,1743
GPT4o,method,BBC49,BBC49U32Test_prompt.txt,644,1993
GPT4o,method,BBC49,BBC49U33Test_prompt.txt,223,1169
GPT4o,method,BBC49,BBC49U34Test_prompt.txt,661,2328
GPT4o,method,BBC49,BBC49U35Test_prompt.txt,777,1779
GPT4o,method,BBC49,BBC49U36Test_prompt.txt,659,1996
GPT4o,method,BBC49,BBC49U3Test_prompt.txt,495,2977
GPT4o,method,BBC49,BBC49U42Test_prompt.txt,309,1387
GPT4o,method,BBC49,BBC49U43Test_prompt.txt,241,893
GPT4o,method,BBC49,BBC49U44Test_prompt.txt,552,1695
GPT4o,method,BBC49,BBC49U45Test_prompt.txt,708,1454
GPT4o,method,BBC49,BBC49U46Test_prompt.txt,637,1485
GPT4o,method,BBC49,BBC49U47Test_prompt.txt,454,1232
GPT4o,method,BBC49,BBC49U48Test_prompt.txt,420,1670
GPT4o,method,BBC49,BBC49U49Test_prompt.txt,371,1529
GPT4o,method,BBC49,BBC49U4Test_prompt.txt,958,2823
GPT4o,method,BBC49,BBC49U50Test_prompt.txt,366,1082
GPT4o,method,BBC49,BBC49U51Test_prompt.txt,437,1992
GPT4o,method,BBC49,BBC49U55Test_prompt.txt,606,1923
GPT4o,method,BBC49,BBC49U56Test_prompt.txt,511,1717
GPT4o,method,BBC49,BBC49U57Test_prompt.txt,432,2129
GPT4o,method,BBC49,BBC49U58Test_prompt.txt,529,1642
GPT4o,method,BBC49,BBC49U59Test_prompt.txt,584,2184
GPT4o,method,BBC49,BBC49U5Test_prompt.txt,1004,2097
GPT4o,method,BBC49,BBC49U60Test_prompt.txt,407,2120
GPT4o,method,BBC49,BBC49U61Test_prompt.txt,480,1180
GPT4o,method,BBC49,BBC49U62Test_prompt.txt,583,1027
GPT4o,method,BBC49,BBC49U63Test_prompt.txt,255,1069
GPT4o,method,BBC49,BBC49U64Test_prompt.txt,450,1193
GPT4o,method,BBC49,BBC49U65Test_prompt.txt,756,1100
GPT4o,method,BBC49,BBC49U66Test_prompt.txt,292,4888
GPT4o,method,BBC49,BBC49U67Test_prompt.txt,435,1929
GPT4o,method,BBC49,BBC49U68Test_prompt.txt,470,3703
GPT4o,method,BBC49,BBC49U69Test_prompt.txt,223,2427
GPT4o,method,BBC49,BBC49U6Test_prompt.txt,430,2971
GPT4o,method,BBC49,BBC49U70Test_prompt.txt,520,4066
GPT4o,method,BBC49,BBC49U71Test_prompt.txt,633,1200
GPT4o,method,BBC49,BBC49U72Test_prompt.txt,758,1938
GPT4o,method,BBC49,BBC49U73Test_prompt.txt,631,1395
GPT4o,method,BBC49,BBC49U74Test_prompt.txt,616,1394
GPT4o,method,BBC49,BBC49U75Test_prompt.txt,516,4223
GPT4o,method,BBC49,BBC49U76Test_prompt.txt,804,1204
GPT4o,method,BBC49,BBC49U77Test_prompt.txt,900,2021
GPT4o,method,BBC49,BBC49U7Test_prompt.txt,757,1175
GPT4o,method,BBC49,BBC49U8Test_prompt.txt,512,1067
GPT4o,method,BBC49,BBC49U9Test_prompt.txt,621,1064
GPT4o,method,BBC50,BBC50U0Test_prompt.txt,718,1740
GPT4o,method,BBC50,BBC50U1Test_prompt.txt,782,1003
GPT4o,method,BBC51,BBC51U2Test_prompt.txt,240,1006
GPT4o,method,BBC52,BBC52U0Test_prompt.txt,770,2091
GPT4o,method,BBC52,BBC52U1Test_prompt.txt,293,1071
GPT4o,method,BBC52,BBC52U3Test_prompt.txt,139,871
